timestamp,age,gender,country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
2014-08-27 16:01:39,33,female,united states,ca,no,no,no,never,500-1000,no,yes,yes,not sure,yes,yes,maybe,very easy,maybe,no,some of them,yes,no,no,yes,no
2014-08-27 16:01:52,28,male,united states,ut,no,no,no,sometimes,6-25,yes,yes,no,yes,no,no,maybe,somewhat easy,yes,maybe,some of them,no,no,no,maybe,no
2014-08-27 16:02:16,26,female,united states,ca,no,yes,no,never,26-100,no,yes,maybe,not sure,no,no,maybe,somewhat difficult,maybe,maybe,some of them,no,no,maybe,no,no
2014-08-27 16:03:20,27,male,united states,tx,no,yes,yes,sometimes,6-25,yes,yes,maybe,no,yes,maybe,maybe,somewhat easy,yes,no,some of them,yes,no,maybe,yes,no
2014-08-27 16:04:01,38,male,united kingdom,unknown,yes,no,yes,sometimes,26-100,yes,yes,no,no,no,no,yes,somewhat easy,maybe,maybe,some of them,yes,no,maybe,yes,no
2014-08-27 16:06:46,57,male,united states,ca,no,yes,yes,rarely,more than 1000,no,yes,yes,yes,no,no,maybe,don't know,maybe,no,some of them,yes,no,maybe,no,no
2014-08-27 16:07:32,28,male,united kingdom,unknown,no,no,yes,sometimes,more than 1000,no,yes,no,no,no,no,no,very difficult,yes,maybe,no,some of them,no,maybe,no,no
2014-08-27 16:10:10,26,male,france,unknown,no,no,no,never,6-25,no,yes,no,yes,no,no,maybe,don't know,maybe,no,yes,yes,maybe,maybe,no,no
2014-08-27 16:11:36,42,female,netherlands,unknown,no,no,yes,rarely,100-500,yes,yes,yes,yes,no,no,yes,don't know,yes,no,some of them,no,no,maybe,maybe,no
2014-08-27 16:13:31,31,male,united states,or,no,no,yes,sometimes,100-500,yes,yes,yes,yes,yes,yes,yes,very easy,no,no,some of them,yes,no,no,yes,no
2014-08-27 16:13:40,58,male,united states,ca,no,no,yes,rarely,more than 1000,no,yes,yes,yes,yes,yes,yes,somewhat easy,maybe,no,some of them,yes,no,yes,yes,no
2014-08-27 16:13:42,29,male,united states,oh,no,no,no,sometimes,6-25,no,yes,maybe,no,no,no,maybe,very difficult,yes,no,no,no,no,maybe,no,no
2014-08-27 16:14:04,39,female,united kingdom,unknown,no,no,yes,sometimes,more than 1000,no,yes,yes,yes,no,yes,maybe,don't know,yes,no,some of them,some of them,no,maybe,no,yes
2014-08-27 16:14:43,34,male,united states,oh,no,no,no,sometimes,6-25,yes,yes,maybe,no,no,no,maybe,very difficult,maybe,no,some of them,yes,no,maybe,maybe,no
2014-08-27 16:15:26,57,male,united states,ca,no,no,yes,sometimes,more than 1000,no,yes,yes,not sure,yes,yes,maybe,don't know,maybe,maybe,no,no,no,maybe,maybe,no
2014-08-27 16:15:33,27,male,germany,unknown,no,yes,yes,sometimes,6-25,no,yes,no,not sure,no,no,maybe,somewhat difficult,yes,maybe,some of them,no,no,no,no,yes
2014-08-27 16:16:40,23,male,germany,unknown,yes,yes,yes,often,26-100,yes,yes,maybe,no,maybe,maybe,maybe,don't know,no,maybe,yes,yes,maybe,yes,maybe,no
2014-08-27 16:16:51,18,male,finland,unknown,no,no,no,don't know,500-1000,yes,no,maybe,no,no,maybe,maybe,very easy,yes,no,no,no,no,maybe,maybe,no
2014-08-27 16:17:05,30,female,united states,ny,no,no,no,don't know,100-500,no,yes,maybe,not sure,no,no,maybe,don't know,maybe,no,some of them,yes,no,maybe,maybe,no
2014-08-27 16:17:41,23,male,united states,va,no,no,no,never,26-100,no,no,maybe,not sure,maybe,maybe,maybe,don't know,no,no,yes,yes,maybe,yes,yes,no
2014-08-27 16:18:44,43,male,united states,ca,no,no,yes,sometimes,more than 1000,no,yes,yes,yes,yes,yes,yes,somewhat easy,yes,maybe,no,no,no,yes,maybe,no
2014-08-27 16:19:05,18,female,united kingdom,unknown,no,yes,yes,sometimes,1-5,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,maybe,some of them,some of them,maybe,maybe,maybe,no
2014-08-27 16:19:25,29,male,united states,il,no,no,yes,rarely,6-25,no,yes,yes,yes,no,no,maybe,don't know,maybe,no,some of them,no,no,maybe,maybe,no
2014-08-27 16:20:36,48,male,united states,tx,no,no,no,never,6-25,no,yes,maybe,no,no,maybe,maybe,don't know,maybe,no,no,no,no,maybe,maybe,no
2014-08-27 16:20:40,43,male,germany,unknown,no,no,yes,sometimes,26-100,no,no,no,yes,maybe,no,maybe,somewhat easy,maybe,no,some of them,some of them,no,yes,no,yes
2014-08-27 16:21:11,28,female,united states,ny,no,yes,yes,sometimes,26-100,no,yes,maybe,not sure,no,no,maybe,don't know,yes,maybe,some of them,no,no,maybe,maybe,no
2014-08-27 16:21:24,30,male,united states,ca,yes,yes,yes,often,1-5,yes,yes,no,yes,no,no,yes,very easy,no,no,yes,yes,no,no,yes,no
2014-08-27 16:21:54,26,male,israel,md,no,no,no,sometimes,6-25,no,yes,no,no,no,no,yes,very easy,maybe,no,some of them,yes,no,maybe,yes,no
2014-08-27 16:21:55,33,male,italy,unknown,no,no,no,never,6-25,no,no,no,no,no,no,maybe,don't know,maybe,maybe,some of them,some of them,no,no,no,no
2014-08-27 16:22:10,31,male,united states,ca,no,no,no,don't know,more than 1000,no,yes,yes,not sure,maybe,maybe,yes,don't know,no,no,no,some of them,no,no,yes,no
2014-08-27 16:22:17,30,male,united states,pa,no,no,no,rarely,100-500,no,no,maybe,not sure,no,no,maybe,don't know,no,no,some of them,some of them,no,no,maybe,no
2014-08-27 16:23:14,27,male,israel,unknown,no,no,no,don't know,26-100,no,yes,no,no,no,no,maybe,somewhat difficult,yes,no,some of them,no,no,maybe,no,yes
2014-08-27 16:25:26,24,female,united states,ca,yes,yes,yes,sometimes,1-5,yes,yes,no,no,maybe,maybe,maybe,don't know,no,no,some of them,some of them,no,no,maybe,yes
2014-08-27 16:26:03,25,male,united states,wa,no,no,no,don't know,26-100,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,no,some of them,no,no,no,maybe,no
2014-08-27 16:27:04,23,female,united states,ny,no,yes,yes,often,more than 1000,no,yes,yes,not sure,maybe,no,maybe,don't know,maybe,no,some of them,some of them,no,no,yes,yes
2014-08-27 16:27:47,36,male,united states,tx,no,no,yes,sometimes,more than 1000,no,no,yes,not sure,no,no,maybe,somewhat difficult,yes,maybe,some of them,no,no,no,no,yes
2014-08-27 16:28:10,25,female,united states,ca,yes,yes,yes,often,1-5,yes,yes,maybe,not sure,no,no,yes,somewhat difficult,yes,no,some of them,no,no,maybe,no,yes
2014-08-27 16:28:20,54,male,united kingdom,unknown,no,no,yes,sometimes,more than 1000,yes,no,no,yes,yes,yes,yes,very easy,no,no,yes,yes,maybe,maybe,no,no
2014-08-27 16:29:05,34,male,netherlands,unknown,no,no,no,rarely,6-25,no,yes,maybe,not sure,maybe,maybe,maybe,somewhat easy,no,no,some of them,some of them,no,maybe,yes,no
2014-08-27 16:29:23,38,female,united states,az,no,no,yes,don't know,26-100,no,yes,yes,yes,no,no,yes,don't know,maybe,maybe,no,no,no,no,no,no
2014-08-27 16:31:16,40,male,ireland,unknown,yes,yes,no,don't know,more than 1000,no,yes,no,no,no,no,no,don't know,yes,maybe,some of them,no,no,maybe,no,yes
2014-08-27 16:32:31,32,male,united kingdom,unknown,no,no,no,don't know,26-100,no,yes,no,not sure,no,maybe,maybe,don't know,no,no,no,some of them,no,maybe,maybe,no
2014-08-27 16:34:18,25,male,germany,unknown,no,no,no,never,more than 1000,no,no,maybe,not sure,maybe,yes,maybe,don't know,no,no,yes,yes,no,yes,maybe,no
2014-08-27 16:35:02,35,female,united states,oh,no,no,yes,sometimes,100-500,no,yes,no,yes,no,no,maybe,don't know,yes,maybe,no,no,no,maybe,no,no
2014-08-27 16:36:57,46,male,united states,ca,no,no,yes,sometimes,more than 1000,no,yes,yes,yes,yes,yes,maybe,don't know,maybe,no,some of them,no,no,no,yes,no
2014-08-27 16:39:00,42,male,united states,ks,no,no,no,never,100-500,no,no,yes,no,yes,no,maybe,very difficult,maybe,no,yes,yes,maybe,yes,no,no
2014-08-27 16:39:01,32,male,united kingdom,unknown,no,yes,yes,sometimes,6-25,yes,yes,yes,no,no,no,maybe,don't know,no,no,yes,yes,maybe,maybe,yes,no
2014-08-27 16:40:35,47,male,united states,ca,no,yes,yes,sometimes,more than 1000,no,yes,yes,yes,yes,yes,maybe,very easy,no,no,some of them,yes,no,yes,yes,no
2014-08-27 16:42:00,22,male,united states,ca,no,no,no,don't know,more than 1000,no,yes,yes,not sure,yes,maybe,yes,don't know,no,no,some of them,yes,no,maybe,yes,no
2014-08-27 16:42:55,33,female,united states,ny,no,no,yes,sometimes,500-1000,yes,yes,yes,yes,yes,yes,maybe,very easy,no,no,some of them,some of them,no,no,maybe,no
2014-08-27 16:47:48,25,female,united states,wa,no,no,no,sometimes,6-25,no,yes,no,no,no,no,no,somewhat easy,maybe,no,some of them,no,no,no,yes,no
2014-08-27 16:53:54,29,male,united states,ca,no,no,no,don't know,more than 1000,no,yes,maybe,not sure,no,maybe,maybe,don't know,maybe,no,no,no,no,maybe,maybe,no
2014-08-27 16:55:04,39,male,united states,wa,no,no,no,never,26-100,no,yes,yes,yes,yes,yes,yes,very easy,no,no,yes,yes,no,no,yes,no
2014-08-27 17:00:15,38,male,united states,va,no,yes,yes,sometimes,more than 1000,no,yes,yes,not sure,yes,yes,yes,don't know,yes,no,no,no,no,no,no,no
2014-08-27 17:03:02,43,male,united states,nc,no,no,no,don't know,6-25,yes,yes,maybe,no,no,maybe,maybe,don't know,maybe,no,some of them,no,no,no,maybe,no
2014-08-27 17:04:29,46,male,united states,oh,no,no,yes,rarely,500-1000,yes,yes,yes,not sure,yes,yes,yes,don't know,no,no,some of them,yes,no,maybe,yes,no
2014-08-27 17:08:18,38,female,united states,pa,no,yes,yes,sometimes,more than 1000,no,no,yes,yes,yes,yes,yes,very easy,maybe,no,yes,yes,no,no,no,yes
2014-08-27 17:09:23,33,male,germany,unknown,no,no,yes,sometimes,6-25,no,yes,yes,yes,no,no,yes,very easy,yes,yes,some of them,some of them,no,maybe,no,no
2014-08-27 17:10:56,34,male,united kingdom,unknown,no,yes,yes,often,26-100,no,yes,no,yes,no,no,yes,very easy,maybe,maybe,yes,yes,no,no,no,no
2014-08-27 17:12:01,62,male,united states,ca,no,no,no,never,more than 1000,no,yes,yes,yes,maybe,yes,maybe,don't know,maybe,no,some of them,yes,maybe,maybe,yes,no
2014-08-27 17:14:36,23,female,united states,tx,no,no,no,don't know,more than 1000,no,no,maybe,not sure,maybe,maybe,yes,don't know,maybe,maybe,some of them,some of them,no,no,maybe,no
2014-08-27 17:15:25,35,male,united states,az,no,no,no,don't know,more than 1000,no,no,no,no,no,no,maybe,don't know,maybe,maybe,no,no,no,no,no,no
2014-08-27 17:19:05,25,male,bosnia and herzegovina,unknown,no,yes,no,rarely,26-100,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,yes,no,no,no,no,maybe,yes
2014-08-27 17:22:29,36,male,united states,il,yes,yes,yes,sometimes,1-5,yes,yes,maybe,yes,maybe,no,yes,somewhat difficult,maybe,no,some of them,yes,no,yes,yes,no
2014-08-27 17:32:04,41,female,united states,unknown,no,yes,yes,rarely,500-1000,yes,yes,yes,yes,yes,yes,yes,very easy,maybe,maybe,some of them,some of them,no,no,yes,no
2014-08-27 17:33:51,24,male,austria,unknown,yes,no,no,sometimes,1-5,no,yes,yes,yes,maybe,maybe,yes,somewhat easy,no,no,some of them,some of them,maybe,maybe,yes,no
2014-08-27 17:33:52,51,male,new zealand,unknown,no,no,yes,sometimes,26-100,yes,yes,no,yes,yes,no,no,somewhat difficult,yes,yes,no,no,no,no,maybe,yes
2014-08-27 17:33:52,29,male,united states,nc,no,no,yes,sometimes,6-25,no,yes,yes,yes,no,yes,yes,very easy,no,no,no,some of them,no,no,yes,no
2014-08-27 17:37:41,31,female,canada,unknown,yes,yes,yes,sometimes,100-500,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,maybe,some of them,yes,no,no,yes,no
2014-08-27 17:39:58,27,male,united kingdom,unknown,no,no,no,don't know,6-25,no,yes,no,no,no,no,maybe,don't know,no,no,some of them,yes,no,yes,maybe,no
2014-08-27 17:41:44,31,male,australia,unknown,no,no,yes,rarely,100-500,no,yes,yes,yes,yes,yes,maybe,somewhat easy,no,no,yes,yes,yes,yes,no,no
2014-08-27 17:42:49,27,female,hungary,unknown,yes,yes,no,sometimes,1-5,yes,yes,no,no,no,no,no,very difficult,yes,maybe,no,no,no,maybe,no,no
2014-08-27 17:46:17,23,male,sweden,unknown,no,no,no,rarely,6-25,no,yes,maybe,no,no,maybe,maybe,very easy,no,no,some of them,yes,maybe,maybe,yes,no
2014-08-27 17:47:45,21,male,canada,unknown,no,no,no,never,26-100,no,yes,maybe,not sure,maybe,no,maybe,don't know,yes,maybe,no,no,no,maybe,maybe,no
2014-08-27 17:48:54,27,female,australia,unknown,no,yes,yes,sometimes,6-25,no,yes,no,yes,no,no,no,somewhat difficult,yes,no,some of them,some of them,no,no,no,no
2014-08-27 17:49:21,39,male,united states,wi,no,yes,yes,often,26-100,yes,yes,yes,yes,yes,yes,maybe,somewhat easy,yes,no,some of them,yes,no,no,no,no
2014-08-27 17:49:30,26,male,united states,ca,no,yes,yes,never,more than 1000,no,yes,maybe,no,no,maybe,maybe,don't know,maybe,no,no,no,no,no,no,no
2014-08-27 17:52:31,27,male,united kingdom,unknown,no,no,no,never,6-25,no,yes,maybe,no,no,no,maybe,don't know,maybe,maybe,some of them,some of them,no,no,maybe,no
2014-08-27 17:56:50,22,female,united states,ca,no,yes,yes,sometimes,500-1000,no,yes,yes,yes,no,maybe,maybe,don't know,no,no,some of them,some of them,no,no,no,yes
2014-08-27 18:00:39,26,female,united states,mn,no,yes,yes,often,100-500,no,no,maybe,no,no,no,maybe,somewhat difficult,maybe,no,no,no,no,maybe,no,no
2014-08-27 18:02:32,31,female,united states,pa,no,yes,yes,rarely,100-500,no,yes,yes,yes,no,no,yes,somewhat easy,no,no,yes,yes,no,no,yes,no
2014-08-27 18:02:42,32,male,united kingdom,unknown,no,no,no,never,6-25,no,yes,maybe,no,no,no,maybe,don't know,no,no,yes,yes,yes,yes,yes,no
2014-08-27 18:12:55,28,female,united states,ca,no,yes,yes,often,100-500,yes,yes,yes,no,no,maybe,maybe,don't know,yes,yes,some of them,some of them,no,no,no,yes
2014-08-27 18:13:38,28,non-binary,united kingdom,unknown,no,yes,yes,rarely,100-500,no,yes,no,not sure,no,no,yes,somewhat difficult,yes,yes,some of them,some of them,yes,no,no,yes
2014-08-27 18:14:59,23,female,united kingdom,unknown,no,no,no,don't know,6-25,no,yes,maybe,not sure,no,no,maybe,very easy,maybe,no,no,some of them,no,yes,yes,no
2014-08-27 18:16:52,30,male,united kingdom,unknown,no,no,no,never,26-100,yes,yes,maybe,not sure,maybe,maybe,maybe,very easy,no,no,yes,yes,maybe,maybe,yes,no
2014-08-27 18:18:18,36,male,united states,ca,no,yes,yes,sometimes,more than 1000,no,yes,yes,no,no,yes,maybe,somewhat difficult,yes,no,some of them,yes,no,yes,no,no
2014-08-27 18:22:05,21,male,united states,ca,no,yes,no,don't know,more than 1000,no,yes,yes,yes,yes,yes,yes,don't know,no,no,some of them,yes,no,maybe,yes,no
2014-08-27 18:29:32,30,male,germany,unknown,no,no,no,often,26-100,no,yes,no,no,maybe,no,maybe,somewhat easy,maybe,no,some of them,some of them,maybe,yes,maybe,no
2014-08-27 18:39:43,25,female,united states,ca,no,yes,no,don't know,500-1000,no,no,maybe,not sure,no,no,maybe,don't know,maybe,no,some of them,some of them,no,maybe,maybe,no
2014-08-27 18:41:00,32,male,new zealand,unknown,no,no,yes,sometimes,6-25,no,yes,no,no,no,no,maybe,very easy,no,no,some of them,yes,maybe,yes,maybe,no
2014-08-27 18:43:06,29,female,canada,unknown,no,no,yes,sometimes,1-5,no,yes,no,no,no,no,maybe,don't know,maybe,no,some of them,some of them,no,no,yes,no
2014-08-27 18:56:46,21,other,united kingdom,unknown,no,no,yes,sometimes,26-100,no,yes,no,yes,yes,no,yes,somewhat easy,maybe,no,some of them,some of them,no,no,yes,no
2014-08-27 18:59:44,27,female,new zealand,unknown,no,yes,yes,rarely,100-500,yes,yes,no,no,no,no,maybe,somewhat easy,maybe,maybe,some of them,some of them,no,yes,maybe,no
2014-08-27 19:05:52,32,female,canada,unknown,no,no,yes,often,more than 1000,no,no,maybe,not sure,maybe,maybe,maybe,don't know,maybe,no,some of them,some of them,no,no,maybe,no
2014-08-27 19:08:31,34,male,australia,unknown,no,no,no,sometimes,more than 1000,no,yes,yes,yes,yes,yes,yes,very easy,no,no,some of them,yes,no,maybe,yes,no
2014-08-27 19:13:21,33,male,united states,ny,no,no,no,don't know,26-100,no,yes,maybe,no,maybe,maybe,maybe,don't know,yes,no,some of them,no,no,maybe,maybe,no
2014-08-27 19:13:27,22,male,netherlands,unknown,no,yes,yes,sometimes,6-25,yes,yes,no,not sure,no,maybe,maybe,somewhat easy,no,no,some of them,yes,maybe,yes,yes,no
2014-08-27 19:16:15,24,male,united states,ca,no,no,no,don't know,more than 1000,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,maybe,some of them,some of them,no,no,yes,no
2014-08-27 19:17:07,65,male,united states,fl,yes,no,no,don't know,6-25,yes,no,no,no,no,no,maybe,very easy,maybe,no,some of them,no,no,no,yes,no
2014-08-27 19:25:42,27,male,united states,or,no,yes,yes,sometimes,100-500,yes,yes,maybe,no,no,maybe,maybe,don't know,no,no,some of them,no,no,no,yes,no
2014-08-27 19:27:25,33,male,australia,unknown,no,no,no,never,more than 1000,no,yes,maybe,not sure,maybe,maybe,yes,very easy,no,no,some of them,yes,maybe,yes,yes,no
2014-08-27 19:28:35,36,male,united states,co,no,no,yes,rarely,26-100,no,yes,maybe,not sure,no,maybe,maybe,don't know,no,no,some of them,some of them,no,no,maybe,no
2014-08-27 19:34:26,40,male,canada,unknown,no,no,no,never,26-100,no,yes,no,no,no,no,maybe,somewhat difficult,no,no,some of them,some of them,no,no,no,no
2014-08-27 19:34:56,28,male,united states,ga,no,no,yes,sometimes,more than 1000,no,yes,yes,yes,no,no,yes,somewhat difficult,maybe,no,some of them,no,no,maybe,no,no
2014-08-27 19:38:44,39,male,united states,or,no,no,yes,sometimes,500-1000,no,yes,yes,not sure,yes,maybe,yes,don't know,yes,maybe,yes,yes,no,maybe,maybe,no
2014-08-27 19:41:28,32,male,united states,ca,no,no,yes,sometimes,more than 1000,no,yes,yes,no,no,yes,maybe,somewhat easy,no,no,yes,some of them,maybe,yes,maybe,no
2014-08-27 19:45:36,31,male,united states,ca,no,yes,no,sometimes,more than 1000,no,yes,yes,not sure,maybe,maybe,maybe,somewhat easy,maybe,no,no,some of them,no,yes,no,no
2014-08-27 19:59:12,38,male,united states,pa,no,yes,yes,sometimes,100-500,no,yes,maybe,no,no,no,maybe,don't know,maybe,maybe,some of them,no,no,no,maybe,no
2014-08-27 20:13:06,23,male,united states,ca,no,yes,yes,rarely,1-5,no,yes,no,yes,no,no,maybe,don't know,maybe,no,some of them,yes,no,no,yes,no
2014-08-27 20:17:52,42,male,united states,ca,no,no,yes,often,more than 1000,no,yes,yes,yes,yes,yes,yes,somewhat easy,maybe,maybe,yes,yes,maybe,maybe,maybe,no
2014-08-27 20:33:33,27,female,united states,ny,no,no,no,sometimes,500-1000,no,yes,maybe,not sure,maybe,yes,maybe,don't know,no,no,some of them,yes,no,no,yes,no
2014-08-27 20:48:54,26,female,united states,ma,no,yes,yes,sometimes,26-100,no,yes,yes,yes,no,no,yes,somewhat difficult,no,no,yes,yes,no,no,no,yes
2014-08-27 20:52:20,50,male,united states,unknown,no,no,no,never,26-100,yes,yes,no,yes,no,no,maybe,don't know,no,no,no,no,no,maybe,no,no
2014-08-27 20:52:31,37,male,united states,pa,no,yes,no,never,26-100,no,yes,maybe,no,no,maybe,maybe,somewhat easy,no,no,yes,yes,no,no,yes,no
2014-08-27 20:53:22,23,male,united states,ri,no,no,no,don't know,26-100,no,yes,maybe,no,maybe,no,maybe,don't know,no,no,yes,yes,no,maybe,maybe,no
2014-08-27 20:55:48,33,male,united states,mi,no,yes,no,sometimes,6-25,yes,yes,maybe,not sure,no,no,yes,very easy,no,no,some of them,yes,no,no,yes,no
2014-08-27 21:05:41,29,male,canada,unknown,yes,no,no,never,26-100,yes,yes,yes,yes,no,no,yes,very difficult,yes,no,some of them,no,no,yes,no,no
2014-08-27 21:15:09,34,male,united states,il,no,yes,yes,sometimes,26-100,yes,no,yes,no,no,no,maybe,don't know,maybe,no,some of them,some of them,no,maybe,maybe,no
2014-08-27 21:17:31,41,male,united states,ca,no,yes,yes,often,more than 1000,no,yes,yes,no,no,no,maybe,don't know,maybe,maybe,some of them,some of them,no,no,maybe,yes
2014-08-27 21:21:31,50,male,united states,or,no,yes,no,don't know,100-500,yes,yes,maybe,no,no,maybe,maybe,don't know,no,no,some of them,yes,maybe,maybe,maybe,no
2014-08-27 21:35:24,29,male,canada,unknown,no,no,yes,never,more than 1000,no,no,yes,not sure,yes,yes,yes,somewhat difficult,maybe,no,some of them,no,no,maybe,maybe,yes
2014-08-27 21:39:23,35,male,united states,in,no,no,no,never,6-25,no,yes,no,yes,no,no,yes,very easy,no,no,some of them,yes,maybe,maybe,yes,no
2014-08-27 21:45:31,27,male,singapore,unknown,no,no,no,sometimes,1-5,yes,yes,no,no,no,no,yes,don't know,yes,no,some of them,yes,no,no,no,no
2014-08-27 21:54:29,40,female,united states,ma,no,no,no,never,26-100,no,no,maybe,not sure,no,no,maybe,somewhat easy,maybe,maybe,yes,yes,maybe,maybe,maybe,no
2014-08-27 21:54:32,27,male,australia,unknown,no,no,yes,often,100-500,yes,yes,no,no,no,no,maybe,don't know,maybe,no,some of them,no,no,maybe,no,yes
2014-08-27 21:55:28,29,female,united states,mi,no,no,no,never,26-100,no,yes,yes,yes,yes,no,yes,don't know,maybe,no,some of them,some of them,no,maybe,maybe,yes
2014-08-27 22:00:36,31,male,united states,oh,no,yes,yes,sometimes,6-25,no,yes,no,no,no,no,maybe,somewhat easy,maybe,no,yes,yes,no,maybe,maybe,no
2014-08-27 22:04:43,43,male,united states,oh,no,no,yes,sometimes,6-25,no,yes,no,yes,no,no,maybe,somewhat easy,no,no,yes,yes,no,maybe,maybe,no
2014-08-27 22:04:47,34,male,united states,nh,no,yes,yes,sometimes,26-100,yes,yes,yes,yes,no,no,maybe,don't know,maybe,no,some of them,some of them,no,yes,maybe,yes
